device_src,flow,mean_n_packets_ida,stdev_n_packets_ida,mean_n_bytes_ida,stdev_n_bytes_ida,mean_timestamp_start_ida,stdev_timestamp_start_ida,mean_timestamp_end_ida,stdev_timestamp_end_ida,mean_inter_arrival_ida,stdev_inter_arrival_ida,mean_n_packets_volta,stdev_n_packets_volta,mean_n_bytes_volta,stdev_n_bytes_volta,mean_timestamp_start_volta,stdev_timestamp_start_volta,mean_timestamp_end_volta,stdev_timestamp_end_volta,mean_inter_arrival_volta,stdev_inter_arrival_volta,n_packets_total,n_bytes_total
14:cc:20:51:33:ea,176.32.98.204192.168.1.240,2.493333333333333,1.1704510051922532,62.413333333333334,66.25870374692084,1474939553.2396555,1281.7222848667416,1474939553.7599971,1281.6335172881502,0.36319376000000003,0.604133099550308,2.3333333333333335,0.8055363982396382,57.92,67.62953201080131,1474939553.3063362,1281.6910384782027,1474939553.5502038,1281.6315625369507,0.14127583999999999,0.6425013696904942,362,9025
14:cc:20:51:33:ea,176.32.98.204192.168.1.240,2.420289855072464,1.0130424415826838,61.231884057971016,71.53678387497558,1474904747.2199297,1195.0359820613276,1474904747.8408477,1195.018786922224,0.422688188405797,0.9747883292456745,2.3043478260869565,0.8393294049605946,56.08695652173913,73.0812014390891,1474904747.2780094,1195.0454732197516,1474904747.630158,1195.011236458991,0.20191757971014496,1.0161154414351876,326,8095
14:cc:20:51:33:ea,176.32.98.204192.168.1.240,2.2615384615384615,0.8642813480115777,57.52307692307692,72.87589190741872,1474943739.8365982,1125.806528885586,1474943740.4087367,1125.7113824270675,0.3683061538461539,0.9315633571557213,2.2153846153846155,0.7744438737632751,52.53846153846154,72.47982784048942,1474943739.8638277,1125.8112217299904,1474943740.1857698,1125.7177230363257,0.1441016,0.9634885430316839,291,7154
14:cc:20:51:33:ea,176.32.98.204192.168.1.240,2.2162162162162162,0.7401656182502244,56.067567567567565,62.96574166809283,1474964921.7655468,1265.2089990155612,1474964922.101315,1265.1569559128902,0.2613068378378378,0.10342346930146985,2.135135135135135,0.5771393649746656,50.013513513513516,63.493879944116834,1474964921.8136055,1265.2272263857703,1474964921.877967,1265.164465809629,0.015616418918918917,0.06155435132071246,322,7850
44:65:0d:56:cc:d3,176.32.98.204192.168.1.240,2.2564102564102564,0.6291202126351435,47.705128205128204,16.721020836183307,1474948035.7623646,1324.3352119479666,1474948035.8604443,1324.3137635981652,0.056085820512820524,0.15266964266095667,2.1025641025641026,0.3785852066726513,46.166666666666664,18.137944832175524,1474948035.5572603,1324.3352645148161,1474948035.8985038,1324.3130632764432,0.3100760897435897,0.17240488272260304,340,7322
44:65:0d:56:cc:d3,176.32.98.204192.168.1.240,2.973333333333333,3.128251197643111,160.52,654.4718249092165,1474935143.5875287,1297.5226336841674,1474935143.8769631,1297.549837705745,0.04046233333333333,0.12379277366592213,2.7866666666666666,3.54887149512192,162.48,683.2458680933729,1474935143.3714378,1297.5225849156277,1474935143.9100926,1297.5489336265368,0.3244164,0.14801527792161637,432,24225
44:65:0d:56:cc:d3,176.32.98.204192.168.1.240,2.5733333333333333,2.5725387374256496,102.6,468.1998148938834,1474939579.9772027,1297.8982403920827,1474939580.1677225,1298.009191900935,0.05673501333333334,0.2660375079634947,2.4266666666666667,2.7576479511029364,102.50666666666666,491.13396334967064,1474939579.7609823,1297.8984012013784,1474939580.2049453,1298.004836514673,0.32857882666666666,0.2725411608167042,375,15383
44:65:0d:56:cc:d3,176.32.98.204192.168.1.240,2.5492957746478875,2.4018111264554602,104.85915492957747,476.92439817136295,1474904718.1203644,1228.9576307787017,1474904718.2794762,1228.8375641382106,0.04048332394366197,0.12649095534650898,2.408450704225352,2.487022456326873,103.88732394366197,498.0784922953459,1474904717.9151304,1228.9575672097453,1474904718.3174253,1228.8432044878607,0.29569211267605633,0.14106687502986495,352,14821
44:65:0d:56:cc:d3,176.32.98.204192.168.1.240,2.6911764705882355,2.7076001580582303,110.1029411764706,490.84138865307483,1474943783.1139638,1156.0204077954247,1474943783.3144279,1156.1395208794734,0.04509961764705883,0.13283857322329556,2.4558823529411766,2.6592448260704953,111.66176470588235,513.0782708977979,1474943782.9083908,1156.0204498965504,1474943783.3515584,1156.1297354751332,0.31249472058823535,0.1503770060815625,350,15080
44:65:0d:56:cc:d3,176.32.98.204192.168.1.240,2.4133333333333336,1.8909844584824653,99.84,464.6214814950625,1474964924.3664596,1297.5478389040545,1474964924.6313248,1297.563218917033,0.15873177333333333,1.1351594920195203,2.3866666666666667,2.4215330314125847,102.73333333333333,489.44039700684897,1474964924.161299,1297.5472814815043,1474964924.6676989,1297.563653612896,0.40558036,1.0726530086905535,360,15193
14:cc:20:51:33:ea,188.165.38.151192.168.1.120,1.0833333333333333,0.2763853991962833,0.0,0.0,1474940142.3281295,24856.376417577027,1474940142.8231814,24855.87453986099,0.4950519166666667,1.6419014593296224,1.0833333333333333,0.2763853991962833,0.0,0.0,1474940142.4767616,24856.36064139108,1474940142.9356022,24855.895470262618,0.4588406666666667,1.5218023298898653,26,0
18:b7:9e:02:20:44,188.165.38.151192.168.1.120,1.0,0.0,0.0,0.0,1474941695.359457,24980.902015969245,1474941695.359457,24980.902015969245,0.0,0.0,1.0,0.0,0.0,0.0,1474941695.0563061,24980.902027809912,1474941695.0563061,24980.902027809912,0.0,0.0,576,0
30:8c:fb:2f:e4:b2,192.168.1.1192.168.1.106,1.0,0.0,308.0,0.0,1474944695.5821385,24149.28751927627,1474944695.5821385,24149.28751927627,0.0,0.0,1.0,0.0,288.0,0.0,1474944695.5801628,24149.28752346127,1474944695.5801628,24149.28752346127,0.0,0.0,8,2384
14:cc:20:51:33:ea,192.168.1.1192.168.1.112,3.245257452574526,1.7315063859577535,999.4254742547425,533.2185323612649,1474942547.4667933,24894.144960366488,1474942554.268709,24894.080744875962,1.9026670040650406,1.5746457426227853,0.3888888888888889,0.8768236040622827,63.550135501355015,140.29420618329016,251819250.18906623,554982597.2538129,251819251.03403962,554982599.116043,0.835040734417344,1.8557391184502672,2682,784476
18:b7:9e:02:20:44,192.168.1.1192.168.1.120,1.2,0.4000000000000001,319.4,22.8,1474943246.3466394,22654.805340402134,1474943248.1449573,22652.130412448463,1.798318,3.596636,1.2,0.4000000000000001,316.2,16.4,1474943246.3446178,22654.805316233214,1474943248.1432376,22652.12993933887,1.7986198000000002,3.597239600000001,12,3178
18:b7:9e:02:20:44,192.168.1.1192.168.1.120,1.0,0.0,108.63905325443787,89.34227059505486,1474941717.985527,24585.191079411205,1474941717.985527,24585.191079411205,0.0,0.0,1.0,0.0,41.0,0.0,1474941717.9257214,24585.194118339557,1474941717.9257214,24585.194118339557,0.0,0.0,338,25289
f4:f2:6d:93:51:f1,192.168.1.1192.168.1.143,1.25,0.4330127018922193,412.75,181.43232209283988,1474942026.4282703,24152.62434275191,1474942028.245655,24150.18615688941,1.81738475,3.1478027239008615,1.25,0.4330127018922193,569.0,22.516660498395403,1474942026.121243,24152.487956282042,1474942027.9367628,24150.05228159979,1.81551975,3.144572449144746,10,3927
00:24:e4:11:18:a8,192.168.1.1192.168.1.166,1.0,0.0,315.0,0.0,1474947518.1195543,24151.865601239977,1474947518.1195543,24151.865601239977,0.0,0.0,1.0,0.0,556.0,0.0,1474947518.1177154,24151.865648874274,1474947518.1177154,24151.865648874274,0.0,0.0,8,3484
ec:1a:59:83:28:11,192.168.1.1192.168.1.193,2.0,0.0,578.1428571428571,80.80033339999916,1474935844.442857,18966.716358661317,1474935844.6187892,18966.984547498036,0.17593217142857145,1.0010571521272753,2.0,0.0,94.42857142857143,3.3319725113401715,1474935844.4369018,18966.716664716358,1474935844.6184375,18966.984530040656,0.18153591428571428,1.0001054923190673,140,23540
ec:1a:59:83:28:11,192.168.1.1192.168.1.193,2.0,0.0,592.0,0.0,1474974752.8981626,5436.937589814166,1474974752.900969,5436.937518589395,0.0028065,0.0006781656508553054,2.0,0.0,95.0,0.0,1474974752.8926425,5436.938063847099,1474974752.900634,5436.937519066735,0.0079914,0.001905426996764767,40,6870
ec:1a:59:79:f4:89,192.168.1.1192.168.1.223,2.0,0.0,587.8541666666666,28.422401364162663,1474942599.3104675,24952.642246883388,1474942599.442009,24952.754755823666,0.13154156250000001,0.87604638247826,2.0,0.0,94.58333333333333,2.8565227501671018,1474942599.3010786,24952.64059751392,1474942599.4390123,24952.75241936445,0.1379338125,0.8751532313914294,192,32757
50:c7:bf:00:56:39,192.168.1.1192.168.1.227,1.0,0.0,308.0,0.0,1474943434.62896,18362.387514870912,1474943434.62896,18362.387514870912,0.0,0.0,1.0,0.0,556.0,0.0,1474943434.627016,18362.38753534009,1474943434.627016,18362.38753534009,0.0,0.0,8,3456
70:5a:0f:e4:9b:c0,192.168.1.1192.168.1.236,1.0,0.0,315.0,0.0,1474942876.862572,24250.266078673598,1474942876.862572,24250.266078673598,0.0,0.0,1.0,0.0,308.0,0.0,1474942876.8607144,24250.266051393213,1474942876.8607144,24250.266051393213,0.0,0.0,10,3115
08:21:ef:3b:fc:e3,192.168.1.1192.168.1.239,1.25,0.4330127018922193,385.0,133.36791218280356,1474936113.096657,23184.311454172355,1474936114.2734108,23185.890270953107,1.17675375,2.038197282997205,1.25,0.4330127018922193,395.0,136.8320137979413,1474936113.0947802,23184.311462275775,1474936114.2715492,23185.890299608167,1.176769,2.03822369677202,10,3120
44:65:0d:56:cc:d3,192.168.1.1192.168.1.240,1.0,0.0,308.0,0.0,1474928472.8734255,13767.5112238434,1474928472.8734255,13767.5112238434,0.0,0.0,1.0,0.0,288.0,0.0,1474928472.8713975,13767.510947481844,1474928472.8713975,13767.510947481844,0.0,0.0,8,2384
70:ee:50:18:34:43,192.168.1.1192.168.1.241,1.0,0.0,308.0,0.0,1474936798.0088131,24058.083120552998,1474936798.0088131,24058.083120552998,0.0,0.0,1.0,0.0,315.0,0.0,1474936798.0068378,24058.083194730916,1474936798.0068378,24058.083194730916,0.0,0.0,12,3738
00:16:6c:ab:6b:88,192.168.1.1192.168.1.249,2.0,1.4142135623730951,537.0,323.85490578343877,1474949668.0731294,17638.316991223088,1474949670.4145901,17638.317301956344,0.08936433333333334,0.12638025219243007,2.0,1.4142135623730951,331.0,60.81118318204309,1474949668.071318,17638.31696630559,1474949670.4131572,17638.3172771371,0.09162466666666667,0.12957684624791405,12,2604
00:16:6c:ab:6b:88,192.168.1.193192.168.1.249,12.681574239713775,4.247133141179715,454.8515205724508,155.37714907525512,1474941667.3423352,24849.52386974422,1474941667.7133489,24849.499124109072,0.00350650626118068,0.0014837590465703058,14.663685152057244,5.009253121085351,3708.4883720930234,1266.5876781596548,1474941667.1681845,24849.518686220497,1474941667.7147412,24849.499155473583,0.0035786529516994626,0.002665532673616888,15286,2327307
ec:1a:59:83:28:11,192.168.1.193239.255.255.250,2.017699115044248,0.4203306933464749,224.08141592920353,144.42562623384882,1474941746.9549143,24862.68797219389,1474941747.076808,24862.673485545718,0.10785341061946904,0.0021404405264619838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140,126606
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.208,2.0,1.4142135623730951,62.666666666666664,88.62404990871396,1474937131.6982136,8199.566770106234,1474937131.7009857,8199.563031697127,0.001117,0.001579676549170747,1.0,1.4142135623730951,27.666666666666668,39.12657522565563,491642024.51680666,695286818.9042337,491642024.5188053,695286818.9070603,0.0018126666666666666,0.0025634977840616304,9,271
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.208,1.8,1.1661903789690604,188.0,0.0,1474963471.4297442,6114.942802518018,1474963471.431921,6114.939009374713,0.0008269999999999999,0.0011669971722330778,0.6,1.2000000000000002,16.6,33.20000000000001,294990250.36196643,589980500.7239329,294990250.363153,589980500.726306,0.0010578,0.0021156,12,1023
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.209,4.5,3.5,353.75,496.4087907158776,1474918312.0740738,9136.243030715266,1474918315.4558477,9138.037376083617,0.21150425,0.362842351333451,2.0,3.4641016151377544,284.5,492.76845475334557,368725621.96133476,638651511.2894665,368725622.0111185,638651511.3756944,0.00084375,0.0014614178688862403,26,2553
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.209,1.0,0.0,23.0,0.0,1474911466.0658379,14552.67959292576,1474911466.0658379,14552.67959292576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,276
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.210,3.6666666666666665,2.0548046676563256,250.66666666666666,88.62404990871396,1474917003.805603,5936.915813257894,1474917003.8134499,5936.91382441551,0.001979,0.0014477340916066042,2.0,1.4142135623730951,55.333333333333336,39.12657522565563,983275809.9189647,695280992.9801841,983275809.922242,695280992.9825015,0.0029850000000000002,0.0021163772505549826,17,918
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.211,1.0,0.0,0.0,0.0,1474922181.615516,2139.8621030596655,1474922181.615516,2139.8621030596655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.213,1.3333333333333333,0.4714045207910317,23.0,0.0,1474922181.4118907,2139.75310301624,1474922181.4123592,2139.752441248829,0.00046866666666666666,0.0006627947562321904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,69
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.214,2.4545454545454546,3.394209945926267,297.27272727272725,619.3699277798501,1474944192.3842618,15966.690018743513,1474944193.3181465,15966.227196598244,0.8993901818181819,2.733643954621504,1.8181818181818181,4.6283352950392205,492.0,1380.7431464119734,268167920.43243963,568870065.1034179,268167920.47960198,568870065.2034643,0.00047372727272727274,0.0010092369836942157,47,8682
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.216,1.0,0.0,23.0,0.0,1474915149.4033496,9146.321338160185,1474915149.4033496,9146.321338160185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,69
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.217,2.888888888888889,4.677236706633153,266.0,671.1976029622143,1474964860.9893332,7199.423133218436,1474964861.1598558,7199.093752566118,0.02315,0.06427603990256053,1.6666666666666667,4.714045207910317,600.7777777777778,1699.2561626114057,163882852.02732944,463530703.9548648,163882852.11359957,463530704.1988736,0.0018866666666666665,0.005336299175354478,41,7801
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.217,5.5,4.55521678957215,2274.25,2341.734119728369,1474918254.620111,9272.843837709266,1474918257.937883,9274.554092102228,0.2045645,0.3523345485362598,2.25,3.897114317029974,1205.0,2087.1212231204972,368725548.501991,638651384.0541507,368725548.57130426,638651384.1742048,0.001405,0.002433531384634273,31,13917
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.219,1.75,1.299038105676658,62.0,107.38715006927039,1474917232.0977426,8860.503092168632,1474917232.1005256,8860.498369884453,0.00081225,0.0014068582684478206,0.75,1.299038105676658,20.75,35.94005425705421,368725549.3283775,638651385.4854943,368725549.32994974,638651385.4882174,0.00145675,0.002523165013925962,10,331
08:21:ef:3b:fc:e3,192.168.1.239203.5.76.24,17.25,28.145825622994256,87.5,151.55444566227678,1474960635.8699837,8805.25063865588,1474960635.8780506,8805.23690952002,1.525e-05,2.6413774815425377e-05,16.25,28.145825622994256,22761.75,39424.50746918089,368736412.58405024,638670201.1962551,368736412.5908045,638670201.2079537,3.25e-05,5.6291651245988506e-05,134,91397
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.37,3.6666666666666665,3.7712361663282534,2673.0,2520.1285681488553,1474902256.9557145,80.4928554422296,1474902261.3804123,76.81688119211533,0.28003466666666665,0.39602882353462887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,8019
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.42,1.0,0.0,31.0,0.0,1474916089.9021327,12764.028043877683,1474916089.9021327,12764.028043877683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,217
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.42,4.75,4.493050188902857,617.25,945.1799762479102,1474979916.6246102,7651.465315539777,1474979917.1493256,7651.488517002965,0.10543324999999999,0.17884095525546573,2.5,4.330127018922194,1239.0,2146.010950577839,368741667.357472,638679302.7308037,368741667.4715527,638679302.9283973,0.011588,0.02007100475810815,29,7425
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.42,1.2,0.6000000000000001,37.2,18.6,1474947653.0636756,16046.618967956267,1474947653.1059864,16046.588242139991,0.021518000000000002,0.064554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,372
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.42,3.3333333333333335,3.2998316455372216,103.33333333333333,102.29478101165388,1474966880.5667899,248.77561192743343,1474966887.848485,243.31931343412384,0.5483356666666667,0.7754637365328928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,310
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.42,2.8,4.166533331199932,516.9,1416.6455767057616,1474916217.267568,15533.566707453127,1474916217.5962596,15533.279096446244,0.1858283,0.4884561244298305,1.4,4.2,629.5,1888.5,147490218.8154145,442470656.44624346,147490218.8935226,442470656.68056786,0.0049784,0.014935200000000001,42,11464
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.66,4.5,3.570714214271425,249.5,317.6708201897052,1474918287.4980066,9292.362770464777,1474918290.9121866,9294.072094758689,0.4235105,0.728319726775439,2.0,3.4641016151377544,1046.25,1812.158157418938,368725548.46248376,638651383.9857222,368725548.5502845,638651384.1377976,0.00374225,0.006481767134624631,26,5183
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.69,131.0,105.73867157604481,10224.333333333334,8180.936145834548,1474938288.3393252,10430.436354473552,1474938295.3825226,10429.861912002365,0.0005273333333333333,0.0004131862641580536,174.66666666666666,139.71717463822725,173693.66666666666,138250.79949216286,983289729.2979603,695290835.5162787,983289736.289761,695290840.4602563,9.233333333333333e-05,6.58499978908293e-05,917,551754
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.72,3.5,2.598076211353316,311.5,460.7214451270963,1474945596.9279554,720.7732402449282,1474945597.3488686,720.853299528025,0.10495775,0.17911295301621125,1.5,2.598076211353316,142.5,246.81724007856502,368736088.2825075,638669639.4895059,368736088.33025473,638669639.5722066,0.001782,0.0030865145390877396,20,1816
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.74,2.4,2.8,31.0,0.0,1474914935.6749778,10946.872471752009,1474914939.408153,10942.526332686866,0.3369834,0.6739668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,155
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.74,3.5,3.774917217635375,246.25,386.6803427897519,1474960682.2768285,8817.952527785821,1474960682.3382573,8817.847923853746,0.0007595,0.0012104894671165047,2.75,4.763139720814412,2239.5,3878.927783550501,368736413.34546727,638670202.5150679,368736413.4045225,638670202.6173546,0.00080925,0.0014016621160251137,25,9943
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.78,5.666666666666667,14.58499990477279,618.25,1960.3922704822794,1474947231.5564747,17121.08268916167,1474947232.0066311,17120.720605040027,0.11139933333333334,0.3095644956519113,4.333333333333333,14.372040758206733,1805.5833333333333,5988.442444385871,122910294.7640311,407647330.60427505,122910295.08556841,407647331.6706936,0.00025225000000000003,0.0008366186033671499,120,29086
08:21:ef:3b:fc:e3,192.168.1.239216.58.199.78,6.0,5.715476066494082,1080.0,1462.4174050751265,1474978535.139099,8391.103998217899,1474978536.0248117,8390.147745547523,0.07468033333333333,0.09916311327751308,5.666666666666667,8.013876853447538,2200.3333333333335,3111.7412417415994,491655556.91318494,695305956.6027232,491655557.6555026,695305957.652519,0.004213,0.005958081738277849,35,9841
08:21:ef:3b:fc:e3,192.168.1.239216.58.220.106,4.0,6.6332495807108,467.8888888888889,1184.6230947196707,1474929833.9944623,15944.459135769588,1474929835.0330381,15943.449178204199,0.04767311111111111,0.13295502933234768,2.2222222222222223,6.285393610547089,997.6666666666666,2821.827461455115,163878021.29847658,463517040.590345,163878021.58267456,463517041.3941783,0.0013271111111111112,0.003753637064218722,56,13190
08:21:ef:3b:fc:e3,192.168.1.239216.58.220.106,3.142857142857143,3.757984696561687,389.2857142857143,827.602857532475,1474947870.6228068,17504.52958108144,1474947872.0827777,17503.589756109213,0.49762185714285717,1.1329920645716844,1.4285714285714286,3.4992710611188262,684.4285714285714,1676.5007653820294,210703412.03244016,516115846.5428798,210703412.0969843,516115846.7009799,0.006921857142857144,0.01695501807243905,32,7516
08:21:ef:3b:fc:e3,192.168.1.239216.58.220.106,3.5,4.652956049652737,449.3,1146.652262021926,1474933707.4580464,17069.14280880312,1474933709.1643567,17068.69540056363,0.4109255,0.6761156739393415,1.2,3.6000000000000005,526.2,1578.6000000000001,147490273.8417812,442470821.5253436,147490273.9069001,442470821.7207003,0.0067671,0.020301299999999994,47,9755
08:21:ef:3b:fc:e3,192.168.1.239216.58.220.138,1.3333333333333333,0.4714045207910317,41.333333333333336,14.613540144521982,1474984452.5441751,170.51976217139207,1474984453.408191,170.36922082019777,0.864016,1.2219031453073521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,124
08:21:ef:3b:fc:e3,192.168.1.239216.58.220.138,3.5,3.774917217635375,297.5,475.44794667765683,1474960785.4784718,8847.361873776756,1474960785.5360932,8847.264166745947,0.0015935,0.0019272484920217217,2.5,4.330127018922194,1116.5,1933.8347266506514,368736413.69165224,638670203.1146779,368736413.7477518,638670203.2118452,0.00066575,0.0011531128251389801,24,5656
08:21:ef:3b:fc:e3,192.168.1.239216.58.220.142,2.6666666666666665,2.3570226039551585,53.666666666666664,43.36921591277491,1474902256.2304623,81.46229961169264,1474902260.8723571,77.58567446068349,0.5885023333333333,0.8322679812882119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,161
44:65:0d:56:cc:d3,192.168.1.240198.38.16.1,1.0,0.0,56.0,0.0,1474977823.2288568,3535.5494274881426,1474977823.2288568,3535.5494274881426,0.0,0.0,1.0,0.0,56.0,0.0,1474977823.4582167,3535.565697822409,1474977823.4582167,3535.565697822409,0.0,0.0,82,4592
44:65:0d:56:cc:d3,192.168.1.240198.38.16.1,1.0,0.0,56.0,0.0,1474954913.5014756,58.75817505879817,1474954913.5014756,58.75817505879817,0.0,0.0,1.0,0.0,56.0,0.0,1474954913.729744,58.75815603166039,1474954913.729744,58.75815603166039,0.0,0.0,8,448
44:65:0d:56:cc:d3,192.168.1.240198.38.16.1,1.0,0.0,56.0,0.0,1474929426.302024,7250.116358998199,1474929426.302024,7250.116358998199,0.0,0.0,1.0,0.0,56.0,0.0,1474929426.5303721,7250.116391889822,1474929426.5303721,7250.116391889822,0.0,0.0,162,9072
44:65:0d:56:cc:d3,192.168.1.240198.38.16.1,1.0,0.0,56.0,0.0,1474949825.9636776,1255.9094757885969,1474949825.9636776,1255.9094757885969,0.0,0.0,1.0,0.0,56.0,0.0,1474949826.1920397,1255.9094838655546,1474949826.1920397,1255.9094838655546,0.0,0.0,36,2016
44:65:0d:56:cc:d3,192.168.1.240198.38.16.1,1.0,0.0,56.0,0.0,1474962899.4546285,3336.5635706754597,1474962899.4546285,3336.5635706754597,0.0,0.0,1.0,0.0,56.0,0.0,1474962899.674416,3336.5554609832184,1474962899.674416,3336.5554609832184,0.0,0.0,78,4368
44:65:0d:56:cc:d3,192.168.1.240204.11.201.12,1.0,0.0,56.0,0.0,1474905220.2130532,3972.2291252963423,1474905220.2130532,3972.2291252963423,0.0,0.0,1.0,0.0,56.0,0.0,1474905220.375467,3972.229143674942,1474905220.375467,3972.229143674942,0.0,0.0,88,4928
44:65:0d:56:cc:d3,192.168.1.240204.11.201.12,1.0,0.0,56.0,0.0,1474942656.2667906,44.41512826535055,1474942656.2667906,44.41512826535055,0.0,0.0,1.0,0.0,56.0,0.0,1474942656.4290645,44.41508543412702,1474942656.4290645,44.41508543412702,0.0,0.0,6,336
44:65:0d:56:cc:d3,192.168.1.240204.11.201.12,1.0,0.0,56.0,0.0,1474955694.4118996,59.02278615883722,1474955694.4118996,59.02278615883722,0.0,0.0,1.0,0.0,56.0,0.0,1474955694.574214,59.022670013815244,1474955694.574214,59.022670013815244,0.0,0.0,8,448
44:65:0d:56:cc:d3,192.168.1.240204.11.201.12,1.0,0.0,56.0,0.0,1474984698.2802918,42.72878462067445,1474984698.2802918,42.72878462067445,0.0,0.0,1.0,0.0,56.0,0.0,1474984698.4426048,42.72876237858186,1474984698.4426048,42.72876237858186,0.0,0.0,6,336
14:cc:20:51:33:ea,192.168.1.240205.251.242.52,2.3194444444444446,0.9549053020077275,54.80555555555556,70.47372222815649,1474930828.5475564,1262.6809026805086,1474930828.7916992,1262.478117239916,0.036968041666666666,0.10716742889029575,2.4722222222222223,1.3434224765937497,61.56944444444444,71.48306450343654,1474930828.5085406,1262.6802043195298,1474930828.9968932,1262.4733321514827,0.2514332222222222,0.0728045893646941,345,8379
14:cc:20:51:33:ea,192.168.1.240205.251.242.52,2.3333333333333335,0.7766431633476235,47.507936507936506,16.66845039585694,1474952198.6842904,1086.7251916084501,1474952198.758997,1086.6956123181565,0.028999460317460316,0.06447132114083945,2.5396825396825395,1.124410206249196,59.84126984126984,36.27199118354614,1474952198.5734096,1086.7316927561449,1474952198.9617279,1086.704563799073,0.24915950793650796,0.07274004208636484,307,6763
14:cc:20:51:33:ea,192.168.1.240205.251.242.52,2.1866666666666665,0.5817979794472382,45.373333333333335,14.31807560005495,1474922496.872697,1298.915772106352,1474922496.9253786,1298.9336451010145,0.020011293333333333,0.06923393233644387,2.2533333333333334,0.8015540461434207,47.56,22.24604234465088,1474922496.8416605,1298.922234913067,1474922497.1555176,1298.933763708055,0.2539656533333334,0.03279320016283593,333,6970
14:cc:20:51:33:ea,192.168.1.240205.251.242.52,2.3333333333333335,0.8268982305947231,55.30769230769231,64.83634381494642,1474973539.4713812,1341.9840756811027,1474973539.807052,1342.1538209860112,0.15135546153846155,1.1182569092582266,2.448717948717949,0.9954696855284183,58.88461538461539,61.45458626961879,1474973539.408322,1341.9813471246794,1474973540.017317,1342.140181847187,0.37747879487179486,1.088624481107959,373,8907
44:65:0d:56:cc:d3,192.168.1.240205.251.242.52,2.4133333333333336,2.321455482139504,103.65333333333334,482.63143959846695,1474930760.826444,1273.5065030142946,1474930761.2696412,1273.3811450782048,0.29860497333333336,0.14946735224665603,2.533333333333333,1.9275776393067943,102.58666666666667,464.5507103523671,1474930761.032149,1273.5064972848402,1474930761.238568,1273.3723076633655,0.04518109333333332,0.13200714990041748,371,15468
44:65:0d:56:cc:d3,192.168.1.240205.251.242.52,2.5692307692307694,3.210412054881768,123.56923076923077,594.806315450171,1474952137.9241183,1099.6704945454153,1474952138.624272,1099.1915795381508,0.36492301538461536,0.22871035401825082,2.8461538461538463,3.1143873047557307,123.56923076923077,564.7852680915593,1474952138.144249,1099.6718484336188,1474952138.593442,1099.1825002648993,0.09278381538461539,0.2120822633127128,352,16064
44:65:0d:56:cc:d3,192.168.1.240205.251.242.52,2.4683544303797467,2.4226538594030247,107.53164556962025,471.4363142203268,1474922503.973169,1342.420709674201,1474922504.5895076,1342.2216426968337,0.4065302278481012,0.9010246224003089,2.5949367088607596,2.335846076848475,108.36708860759494,456.1539873580664,1474922504.1893892,1342.4206706007883,1474922504.556324,1342.2137239851988,0.14730289873417723,0.9340402800971918,400,17056
